-0.4575053769106461,-1.0960023961656618
-0.5322104231408031,-0.8537570185489269
-0.5028355756552485,-0.06529613792770507
-0.5140221840270647,-0.06359127355797442
-0.5326146084523351,-0.43417944434107103
-0.9392444054927784,-0.28619059364888
0.10232742510635351,1.2022591556068314
-0.11229199021299563,1.0760870243448497
0.07113241656944758,1.1266129036863104
-0.8722149509010624,-0.43879781948301155
-0.5450775973537301,-0.2516141140946401
-0.5149354169012024,-0.3073370253769797
-0.5001455901866987,-0.34008374725950524
-0.545948822898007,1.036759397668301
0.44164281631715613,-0.05859860911335505
0.6056804970957792,-0.0677900253323297
-0.5077080534791413,-0.27639954688917506
-0.5155714544258985,-0.3063114971359855
-0.3968278141036426,-0.21962693460202024
-0.3384046210422499,-0.8277461362367932
-0.0663812791787886,-1.1779971070571669
-0.2568289108977398,-0.860771545244035
-0.5376916434775789,-0.2747754741354403
-0.5256660706588921,-0.41693691137981637
-0.5724334707869076,-0.16461466933233662
0.5178247821733886,-0.08552175999845031
0.6941796350004025,0.11091039617219133
-0.5298786238751507,-0.28959831753514015
-0.5459386830065114,-0.28013037885590086
-0.5335976991436129,-0.18149933157971143
-0.5199318216363366,-0.44963058213001
-0.567465825496133,-0.3393930790581261
-0.5063603268091813,-0.40039110810924117
-0.5070930587369328,-0.6022642448061252
-0.4982451870399744,-0.2659413588051033
0.5196920158933376,-0.3841878198888782
0.48021877964896087,-0.35543657205554774
0.515197624822819,-0.33617163336947414
-0.5518734078466316,-0.34269982005387917
-0.5139886729853224,-0.2596669364045944
-0.5386344071880962,1.1067603505947914
0.45781565719456746,0.0060577526152822934
0.5153242336123133,-0.2047294176962482
-0.5852507648581677,-0.1296603411030822
0.48615343013661233,-0.2562762022890118
0.465224540714977,-0.3089048635736887
0.48039789191568955,-0.23586979085299326
0.4081002984553404,-0.2326149785063766
-0.2180981104202266,1.0139492393300447
0.2535949114066079,1.102913243401554
-0.5069732024815293,1.1344641089326322
-0.5059470867508059,0.23750939084053102
0.47306379435899304,-0.08514520880432647
0.5997596332846378,-0.038567772227335394
0.48350307500713297,0.018155919690622944
0.4571552746740552,-0.13885588256212272
0.4787475454409764,-0.23801526550316204
0.4849623869514426,-0.23297403756450075
0.5038402820016706,-0.3429192913081439
