180,87,33,2019-07-03 19:30:58.098555
160,18,107,2019-07-03 19:30:58.098556
124,53,137,2019-07-03 19:30:58.098559
154,47,24,2019-07-03 19:30:58.098560
68,109,171,2019-07-03 19:30:58.098561
136,103,11,2019-07-03 19:30:58.098562
154,1,99,2019-07-03 19:30:58.098563
114,164,65,2019-07-03 19:30:58.098564
171,70,83,2019-07-03 19:30:58.098566
71,178,64,2019-07-03 19:30:58.098567
63,67,170,2019-07-03 19:30:58.098568
72,96,115,2019-07-03 19:30:58.098569
24,116,119,2019-07-03 19:30:58.098570
14,129,150,2019-07-03 19:30:58.098571
181,147,21,2019-07-03 19:30:58.098572
144,47,118,2019-07-03 19:30:58.098573
35,67,10,2019-07-03 19:30:58.098574
109,1,3,2019-07-03 19:30:58.098575
51,23,45,2019-07-03 19:30:58.098576
67,162,160,2019-07-03 19:30:58.098577
177,175,4,2019-07-03 19:30:58.098578
100,146,31,2019-07-03 19:30:58.098579
90,19,76,2019-07-03 19:30:58.098580
55,10,177,2019-07-03 19:30:58.098581
44,150,41,2019-07-03 19:30:58.098582
123,78,6,2019-07-03 19:30:58.098583
53,0,68,2019-07-03 19:30:58.098584
37,61,13,2019-07-03 19:30:58.098585
28,69,97,2019-07-03 19:30:58.098587
48,46,56,2019-07-03 19:30:58.098588
136,40,97,2019-07-03 19:30:58.098589
154,113,68,2019-07-03 19:30:58.098590
110,40,114,2019-07-03 19:30:58.098592
27,161,177,2019-07-03 19:30:58.098593
15,59,112,2019-07-03 19:30:58.098594
13,96,122,2019-07-03 19:30:58.098596
82,46,164,2019-07-03 19:30:58.098597
92,110,153,2019-07-03 19:30:58.098598
12,167,164,2019-07-03 19:30:58.098599
144,18,81,2019-07-03 19:30:58.098600
73,51,154,2019-07-03 19:30:58.098601
99,98,57,2019-07-03 19:30:58.098602
11,164,128,2019-07-03 19:30:58.098604
158,48,144,2019-07-03 19:30:58.098605
99,18,140,2019-07-03 19:30:58.098606
93,56,10,2019-07-03 19:30:58.098607
143,59,0,2019-07-03 19:30:58.098608
162,98,144,2019-07-03 19:30:58.098609
143,116,24,2019-07-03 19:30:58.098610
81,95,2,2019-07-03 19:30:58.098611
109,87,104,2019-07-03 19:30:58.098612
0,97,113,2019-07-03 19:30:58.098613
144,61,117,2019-07-03 19:30:58.098614
59,106,83,2019-07-03 19:30:58.098616
82,155,170,2019-07-03 19:30:58.098618
32,21,85,2019-07-03 19:30:58.098619
74,51,53,2019-07-03 19:30:58.098620
50,106,129,2019-07-03 19:30:58.098621
165,172,144,2019-07-03 19:30:58.098622
20,46,35,2019-07-03 19:30:58.098623
93,22,25,2019-07-03 19:30:58.098624
150,14,99,2019-07-03 19:30:58.098625
153,113,19,2019-07-03 19:30:58.098626
124,94,30,2019-07-03 19:30:58.098628
145,134,2,2019-07-03 19:30:58.098629
138,179,127,2019-07-03 19:30:58.098630
44,39,127,2019-07-03 19:30:58.098632
131,59,127,2019-07-03 19:30:58.098633
75,7,90,2019-07-03 19:30:58.098634
108,162,74,2019-07-03 19:30:58.098635
25,126,8,2019-07-03 19:30:58.098636
55,132,15,2019-07-03 19:30:58.098637
1,163,7,2019-07-03 19:30:58.098638
3,104,88,2019-07-03 19:30:58.098639
64,40,3,2019-07-03 19:30:58.098640
47,175,33,2019-07-03 19:30:58.098641
180,132,138,2019-07-03 19:30:58.098642
35,30,143,2019-07-03 19:30:58.098644
115,49,71,2019-07-03 19:30:58.098645
163,101,67,2019-07-03 19:30:58.098646
83,146,96,2019-07-03 19:30:58.098647
83,151,149,2019-07-03 19:30:58.098648
142,91,7,2019-07-03 19:30:58.098649
83,86,43,2019-07-03 19:30:58.098650
93,58,164,2019-07-03 19:30:58.098651
57,51,119,2019-07-03 19:30:58.098652
121,122,31,2019-07-03 19:30:58.098653
153,150,14,2019-07-03 19:30:58.098654
138,34,67,2019-07-03 19:30:58.098657
81,37,2,2019-07-03 19:30:58.098658
119,41,179,2019-07-03 19:30:58.098659
168,44,5,2019-07-03 19:30:58.098660
32,36,104,2019-07-03 19:30:58.098661
72,148,38,2019-07-03 19:30:58.098662
127,99,106,2019-07-03 19:30:58.098663
144,10,44,2019-07-03 19:30:58.098664
57,101,118,2019-07-03 19:30:58.098665
93,19,20,2019-07-03 19:30:58.098666
150,86,102,2019-07-03 19:30:58.098667
68,56,155,2019-07-03 19:30:58.098668
2,86,168,2019-07-03 19:30:58.098669
169,48,30,2019-07-03 19:30:58.098670
155,157,20,2019-07-03 19:30:58.098671
33,112,30,2019-07-03 19:30:58.098672
25,77,63,2019-07-03 19:30:58.098673
35,0,173,2019-07-03 19:30:58.098674
34,131,68,2019-07-03 19:30:58.098675
73,150,83,2019-07-03 19:30:58.098676
32,160,156,2019-07-03 19:30:58.098678
37,164,49,2019-07-03 19:30:58.098679
99,58,36,2019-07-03 19:30:58.098680
158,17,178,2019-07-03 19:30:58.098681
9,1,60,2019-07-03 19:30:58.098682
170,88,60,2019-07-03 19:30:58.098683
20,54,134,2019-07-03 19:30:58.098684
81,93,140,2019-07-03 19:30:58.098685
148,60,10,2019-07-03 19:30:58.098686
31,133,5,2019-07-03 19:30:58.098687
62,45,155,2019-07-03 19:30:58.098689
145,24,169,2019-07-03 19:30:58.098690
80,67,175,2019-07-03 19:30:58.098691
20,146,64,2019-07-03 19:30:58.098692
105,44,113,2019-07-03 19:30:58.098694
11,150,28,2019-07-03 19:30:58.098695
154,95,43,2019-07-03 19:30:58.098696
157,175,25,2019-07-03 19:30:58.098697
153,157,164,2019-07-03 19:30:58.098698
145,158,14,2019-07-03 19:30:58.098699
161,103,16,2019-07-03 19:30:58.098700
144,28,98,2019-07-03 19:30:58.098701
120,26,52,2019-07-03 19:30:58.098702
95,146,128,2019-07-03 19:30:58.098703
89,67,110,2019-07-03 19:30:58.098704
79,67,18,2019-07-03 19:30:58.098705
63,98,25,2019-07-03 19:30:58.098706
55,78,64,2019-07-03 19:30:58.098707
110,14,86,2019-07-03 19:30:58.098708
74,112,150,2019-07-03 19:30:58.098709
122,94,62,2019-07-03 19:30:58.098710
157,16,73,2019-07-03 19:30:58.098711
125,105,167,2019-07-03 19:30:58.098712
41,96,19,2019-07-03 19:30:58.098713
180,21,169,2019-07-03 19:30:58.098714
37,144,154,2019-07-03 19:30:58.098715
49,142,162,2019-07-03 19:30:58.098716
150,176,20,2019-07-03 19:30:58.098717
108,130,32,2019-07-03 19:30:58.098718
75,63,91,2019-07-03 19:30:58.098719
100,10,180,2019-07-03 19:30:58.098720
107,105,141,2019-07-03 19:30:58.098721
149,155,174,2019-07-03 19:30:58.098722
144,86,54,2019-07-03 19:30:58.098723
62,100,93,2019-07-03 19:30:58.098724
128,4,87,2019-07-03 19:30:58.098725
16,4,112,2019-07-03 19:30:58.098726
121,156,93,2019-07-03 19:30:58.098727
54,139,143,2019-07-03 19:30:58.098728
50,107,131,2019-07-03 19:30:58.098729
137,175,128,2019-07-03 19:30:58.098730
159,85,49,2019-07-03 19:30:58.098731
21,22,2,2019-07-03 19:30:58.098732
174,159,42,2019-07-03 19:30:58.098733
38,180,90,2019-07-03 19:30:58.098734
79,32,56,2019-07-03 19:30:58.098735
150,147,4,2019-07-03 19:30:58.098736
87,153,70,2019-07-03 19:30:58.098737
140,7,24,2019-07-03 19:30:58.098742
138,171,84,2019-07-03 19:30:58.098743
25,102,54,2019-07-03 19:30:58.098744
155,154,107,2019-07-03 19:30:58.098745
92,99,121,2019-07-03 19:30:58.098746
55,179,66,2019-07-03 19:30:58.098747
107,70,166,2019-07-03 19:30:58.098748
145,99,75,2019-07-03 19:30:58.098749
120,37,64,2019-07-03 19:30:58.098750
80,6,93,2019-07-03 19:30:58.098751
119,59,136,2019-07-03 19:30:58.098752
45,121,40,2019-07-03 19:30:58.098754
130,170,84,2019-07-03 19:30:58.098755
175,28,6,2019-07-03 19:30:58.098756
4,34,70,2019-07-03 19:30:58.098757
96,8,67,2019-07-03 19:30:58.098758
74,123,25,2019-07-03 19:30:58.098759
154,171,133,2019-07-03 19:30:58.098760
118,97,10,2019-07-03 19:30:58.098761
59,8,121,2019-07-03 19:30:58.098762
17,90,109,2019-07-03 19:30:58.098763
2,145,157,2019-07-03 19:30:58.098764
169,50,137,2019-07-03 19:30:58.098765
5,12,58,2019-07-03 19:30:58.098766
44,163,1,2019-07-03 19:30:58.098767
47,97,175,2019-07-03 19:30:58.098768
47,68,181,2019-07-03 19:30:58.098769
163,111,95,2019-07-03 19:30:58.098770
15,113,75,2019-07-03 19:30:58.098771
38,87,142,2019-07-03 19:30:58.098772
126,178,71,2019-07-03 19:30:58.098773
81,86,164,2019-07-03 19:30:58.098774
133,9,85,2019-07-03 19:30:58.098775
149,132,97,2019-07-03 19:30:58.098776
38,40,52,2019-07-03 19:30:58.098777
105,154,7,2019-07-03 19:30:58.098778
152,112,29,2019-07-03 19:30:58.098780
132,80,37,2019-07-03 19:30:58.098781
148,60,116,2019-07-03 19:30:58.098782
95,50,149,2019-07-03 19:30:58.098783
33,8,178,2019-07-03 19:30:58.098784
47,150,172,2019-07-03 19:30:58.098785
36,28,54,2019-07-03 19:30:58.098786
106,140,89,2019-07-03 19:30:58.098787
21,87,38,2019-07-03 19:30:58.098788
106,18,14,2019-07-03 19:30:58.098789
94,167,148,2019-07-03 19:30:58.098790
124,2,72,2019-07-03 19:30:58.098791
93,117,173,2019-07-03 19:30:58.098792
34,141,19,2019-07-03 19:30:58.098793
133,17,77,2019-07-03 19:30:58.098794
98,0,106,2019-07-03 19:30:58.098795
39,58,31,2019-07-03 19:30:58.098796
62,102,124,2019-07-03 19:30:58.098797
174,48,155,2019-07-03 19:30:58.098798
96,87,100,2019-07-03 19:30:58.098799
2,34,73,2019-07-03 19:30:58.098800
17,153,114,2019-07-03 19:30:58.098802
143,66,50,2019-07-03 19:30:58.098803
108,134,6,2019-07-03 19:30:58.098805
100,132,99,2019-07-03 19:30:58.098806
54,141,160,2019-07-03 19:30:58.098807
22,100,106,2019-07-03 19:30:58.098809
161,65,53,2019-07-03 19:30:58.098810
160,64,100,2019-07-03 19:30:58.098812
19,123,148,2019-07-03 19:30:58.098813
152,2,84,2019-07-03 19:30:58.098814
30,161,140,2019-07-03 19:30:58.098815
99,96,141,2019-07-03 19:30:58.098816
107,124,178,2019-07-03 19:30:58.098817
166,106,171,2019-07-03 19:30:58.098818
50,161,81,2019-07-03 19:30:58.098819
157,7,56,2019-07-03 19:30:58.098820
121,64,82,2019-07-03 19:30:58.098821
85,23,118,2019-07-03 19:30:58.098822
74,51,118,2019-07-03 19:30:58.098823
93,156,12,2019-07-03 19:30:58.098825
131,45,54,2019-07-03 19:30:58.098826
175,28,79,2019-07-03 19:30:58.098827
144,46,116,2019-07-03 19:30:58.098828
63,72,59,2019-07-03 19:30:58.098829
31,64,154,2019-07-03 19:30:58.098830
5,107,43,2019-07-03 19:30:58.098831
155,106,7,2019-07-03 19:30:58.098832
62,23,31,2019-07-03 19:30:58.098834
113,100,61,2019-07-03 19:30:58.098836
106,148,100,2019-07-03 19:30:58.098837
154,60,139,2019-07-03 19:30:58.098838
65,136,148,2019-07-03 19:30:58.098839
16,102,109,2019-07-03 19:30:58.098840
157,101,136,2019-07-03 19:30:58.098842
60,124,105,2019-07-03 19:30:58.098843
51,157,44,2019-07-03 19:30:58.098844
16,94,66,2019-07-03 19:30:58.098845
44,43,164,2019-07-03 19:30:58.098847
15,0,22,2019-07-03 19:30:58.098849
14,52,109,2019-07-03 19:30:58.098850
128,162,5,2019-07-03 19:30:58.098851
144,12,124,2019-07-03 19:30:58.098852
8,78,126,2019-07-03 19:30:58.098853
26,86,32,2019-07-03 19:30:58.098854
3,123,140,2019-07-03 19:30:58.098855
10,113,54,2019-07-03 19:30:58.098856
177,145,63,2019-07-03 19:30:58.098858
121,104,88,2019-07-03 19:30:58.098859
82,169,155,2019-07-03 19:30:58.098860
144,11,152,2019-07-03 19:30:58.098861
110,154,39,2019-07-03 19:30:58.098862
84,28,20,2019-07-03 19:30:58.098863
173,87,155,2019-07-03 19:30:58.098864
32,49,7,2019-07-03 19:30:58.098865
111,169,136,2019-07-03 19:30:58.098866
107,66,150,2019-07-03 19:30:58.098867
128,82,132,2019-07-03 19:30:58.098868
107,51,137,2019-07-03 19:30:58.098869
150,114,56,2019-07-03 19:30:58.098870
67,74,126,2019-07-03 19:30:58.098871
23,106,84,2019-07-03 19:30:58.098872
11,21,106,2019-07-03 19:30:58.098873
36,159,39,2019-07-03 19:30:58.098874
96,162,5,2019-07-03 19:30:58.098875
110,39,45,2019-07-03 19:30:58.098876
96,102,39,2019-07-03 19:30:58.098877
49,3,68,2019-07-03 19:30:58.098879
16,12,88,2019-07-03 19:30:58.098881
107,105,123,2019-07-03 19:30:58.098882
173,56,38,2019-07-03 19:30:58.098883
80,19,67,2019-07-03 19:30:58.098884
26,86,164,2019-07-03 19:30:58.098885
132,46,145,2019-07-03 19:30:58.098886
94,125,79,2019-07-03 19:30:58.098887
104,11,110,2019-07-03 19:30:58.098888
131,162,25,2019-07-03 19:30:58.098889
62,100,82,2019-07-03 19:30:58.098890
129,16,125,2019-07-03 19:30:58.098891
62,70,144,2019-07-03 19:30:58.098892
135,142,168,2019-07-03 19:30:58.098893
131,148,138,2019-07-03 19:30:58.098894
95,132,102,2019-07-03 19:30:58.098895
6,45,109,2019-07-03 19:30:58.098896
95,141,161,2019-07-03 19:30:58.098897
36,148,166,2019-07-03 19:30:58.098898
31,129,41,2019-07-03 19:30:58.098899
72,109,64,2019-07-03 19:30:58.098900
160,111,53,2019-07-03 19:30:58.098901
156,14,132,2019-07-03 19:30:58.098902
155,175,141,2019-07-03 19:30:58.098903
82,164,180,2019-07-03 19:30:58.098904
118,47,15,2019-07-03 19:30:58.098905
3,124,103,2019-07-03 19:30:58.098906
58,53,46,2019-07-03 19:30:58.098907
146,85,45,2019-07-03 19:30:58.098908
52,176,73,2019-07-03 19:30:58.098909
78,7,52,2019-07-03 19:30:58.098910
56,132,68,2019-07-03 19:30:58.098912
