"DAM001_F_DAPedit",-0.267576993577992,-0.123735344114792
"DAM001_P_DAPedit",-0.0213222860388044,-0.946717532531723
"DAM001_T_DAPedit",-0.503248618879646,-0.0755137240618307
"DAM002_F_DAPedit",-0.454413543048796,-0.436754124321429
"DAM002_P_DAPedit",-0.542088388299982,-0.732679457507453
"DAM002_T_DAPedit",-0.280910403256413,-0.374055746969902
"DAM003_F_DAPedit",-0.35753166503781,-0.191576024387706
"DAM003_P_DAPedit",-0.18081694275367,-0.356772355186943
"DAM003_T_DAPedit",-0.31257299197978,-0.145422273109557
"DAM004_F_DAPedit",-0.29255055820618,0.0589955814457997
"DAM004_P_DAPedit",-0.538634556137941,0.217656734373993
"DAM004_T_DAPedit",-0.449556331616961,0.228031750009059
"DAM005_F_DAPedit",-0.0236888692953451,0.567818802042247
"DAM005_P_DAPedit",-0.152086386766255,0.839222494096784
"DAM005_T_DAPedit",0.0636974717554688,0.820707340796882
"DAM006_F_DAPedit",-0.0396613385568246,0.280393193199582
"DAM006_P_DAPedit",-0.144247330481076,0.538355029574367
"DAM006_T_DAPedit",0.12712049728947,0.465652622646583
"DAM007_F_DAPedit",-0.307359066808081,0.491204268488774
"DAM007_P_DAPedit",-0.343866065713223,0.387035984975805
"DAM007_T_DAPedit",-0.309881113619074,0.259278784454993
"DAM008_F_DAPedit",-0.427846649483548,0.315508918189042
"DAM008_P_DAPedit",-0.140221217855875,0.464362528641505
"DAM008_T_DAPedit",-0.413563357089728,0.0630885431081207
"DAM009_F_DAPedit",-0.471616950746609,0.424020010973473
"DAM009_P_DAPedit",-0.370100667433879,0.303235777991766
"DAM009_T_DAPedit",-0.489449077258702,0.368170806552878
"DAM010_F_DAPedit",1.05283683634836,0.327318443688797
"DAM010_P_DAPedit",1.00863360460248,-0.114611362639154
"DAM010_T_DAPedit",0.907623446594462,-0.485384525884627
"DAM011_F_DAPedit",-0.332973363418075,0.696949739677476
"DAM011_P_DAPedit",-0.476749913332924,0.431559858934417
"DAM011_T_DAPedit",-0.233729306589101,0.788140010294873
"DAM012_F_DAPedit",-0.506125737979147,0.532439607268636
"DAM012_P_DAPedit",-0.430015895098834,0.386823102769383
"DAM012_T_DAPedit",-0.508353061294851,0.505687190275232
"DAM013_F_DAPedit",0.621114463248718,0.193743078103517
"DAM013_P_DAPedit",0.902548827110325,-0.0157610624615676
"DAM013_T_DAPedit",0.905811120600289,0.05691693678843
"DAM014_F_DAPedit",1.05510408752623,-0.13078678531044
"DAM014_P_DAPedit",0.768609808494447,-0.49268515131835
"DAM014_T_DAPedit",1.12291338176937,-0.378036938552011
"DAM015_F_DAPedit",1.17329977181431,0.279363952212275
"DAM015_P_DAPedit",0.769286263534915,0.061512950297005
"DAM015_T_DAPedit",1.29769118168679,0.0427529934779495
"DAM016_F_DAPedit",-0.328823481648438,0.489116055447199
"DAM016_P_DAPedit",-0.129681640812426,0.634653577093794
"DAM016_T_DAPedit",-0.462426685639368,0.620453337981665
"DAM018_F_DAPedit",-0.348954094037775,-0.131875912351535
"DAM018_P_DAPedit",-0.381360617180783,-0.510678195894519
"DAM018_T_DAPedit",-0.272416696570249,-0.381077050602127
"DAM019_F_DAPedit",0.624470568707506,-0.185685012801306
"DAM019_P_DAPedit",-0.302664379855396,0.45195561929181
"DAM019_T_DAPedit",0.666612757383485,0.361325777955853
"DAM020_F_DAPedit",-0.0894616182744637,0.201560512558474
"DAM020_P_DAPedit",0.0147189151608202,-0.830049088226001
"DAM020_T_DAPedit",0.0592317858039461,0.316793507717631
"DAM021_F_DAPedit",-0.230549196741233,0.450905900914064
"DAM021_T_DAPedit",-0.239520460787819,-0.00980003934193226
"DAM022_F_DAPedit",0.535644151903307,0.338686969493188
"DAM022_P_DAPedit",1.03739429111416,0.384935122358804
"DAM023_P_DAPedit",0.751558488178939,0.33997992722786
"DAM024_F_DAPedit",0.728750075709449,0.0895503366462626
"DAM024_P_DAPedit",0.750754542542189,0.0525932654488737
"DAM024_T_DAPedit",0.66413398557227,0.560710173209446
"DAM025_F_DAPedit",-0.200794393987184,-0.262237088659799
"DAM025_P_DAPedit",-0.085019504180852,-0.597679698197756
"DAM025_T_DAPedit",-0.397672701396812,-0.508050771277064
"DAM026_F_DAPedit",-0.12645032269996,-0.610379257166877
"DAM026_P_DAPedit",-0.0535197688877313,-0.705310636839115
"DAM026_T_DAPedit",-0.163521934896866,-0.558896220262767
"DAM027_F_DAPedit",0.782814765765594,-0.199198706620699
"DAM027_P_DAPedit",-0.285384680545036,0.115117927902824
"DAM027_T_DAPedit",-0.193411670256234,0.333345618784442
"DAM028_F_DAPedit",-0.220501254688041,0.0266256558051337
"DAM028_P_DAPedit",0.251606986540859,-0.708375967558445
"DAM028_T_DAPedit",-0.180966317270508,0.342975990391945
"DAM029_F_DAPedit",-0.463040693363732,-0.270079152809457
"DAM029_P_DAPedit",-0.396623767519143,-0.555677545792095
"DAM029_T_DAPedit",-0.389413356511674,-0.29917075155636
"DAM030_F_DAPedit",-0.330317881243981,-0.417870157530294
"DAM030_P_DAPedit",-0.654747908726437,-0.543761667016618
"DAM030_T_DAPedit",-0.753158916975642,-0.0048641066633255
"DAM031_F_DAPedit",-0.338882176795485,-0.289453455885786
"DAM031_P_DAPedit",-0.272023748172731,-0.71076326977549
"DAM031_T_DAPedit",-0.570350631073734,0.0868282784368393
"DAM032_P_DAPedit",0.959081916347821,-0.312566591580752
"DAM033_F_DAPedit",-0.35914828957476,-0.480655717375621
"DAM033_P_DAPedit",-0.457858835396736,-0.654170009585382
