-0.267576994,-0.123735344
-0.021322286,-0.946717533
-0.503248619,-0.075513724
-0.454413543,-0.436754124
-0.542088388,-0.732679458
-0.280910403,-0.374055747
-0.357531665,-0.191576024
-0.180816943,-0.356772355
-0.312572992,-0.145422273
-0.292550558,0.058995581
-0.538634556,0.217656734
-0.449556332,0.22803175
-0.023688869,0.567818802
-0.152086387,0.839222494
0.063697472,0.820707341
-0.039661339,0.280393193
-0.14424733,0.53835503
0.127120497,0.465652623
-0.307359067,0.491204268
-0.343866066,0.387035985
-0.309881114,0.259278784
-0.427846649,0.315508918
-0.140221218,0.464362529
-0.413563357,0.063088543
-0.471616951,0.424020011
-0.370100667,0.303235778
-0.489449077,0.368170807
1.052836836,0.327318444
1.008633605,-0.114611363
0.907623447,-0.485384526
-0.332973363,0.69694974
-0.476749913,0.431559859
-0.233729307,0.78814001
-0.506125738,0.532439607
-0.430015895,0.386823103
-0.508353061,0.50568719
0.621114463,0.193743078
0.902548827,-0.015761062
0.905811121,0.056916937
1.055104088,-0.130786785
0.768609808,-0.492685151
1.122913382,-0.378036939
1.173299772,0.279363952
0.769286264,0.06151295
1.297691182,0.042752993
-0.328823482,0.489116055
-0.129681641,0.634653577
-0.462426686,0.620453338
-0.348954094,-0.131875912
-0.381360617,-0.510678196
-0.272416697,-0.381077051
0.624470569,-0.185685013
-0.30266438,0.451955619
0.666612757,0.361325778
-0.089461618,0.201560513
0.014718915,-0.830049088
0.059231786,0.316793508
-0.230549197,0.450905901
-0.239520461,-0.009800039
0.535644152,0.338686969
1.037394291,0.384935122
0.751558488,0.339979927
0.728750076,0.089550337
0.750754543,0.052593265
0.664133986,0.560710173
-0.200794394,-0.262237089
-0.085019504,-0.597679698
-0.397672701,-0.508050771
-0.126450323,-0.610379257
-0.053519769,-0.705310637
-0.163521935,-0.55889622
0.782814766,-0.199198707
-0.285384681,0.115117928
-0.19341167,0.333345619
-0.220501255,0.026625656
0.251606987,-0.708375968
-0.180966317,0.34297599
-0.463040693,-0.270079153
-0.396623768,-0.555677546
-0.389413357,-0.299170752
-0.330317881,-0.417870158
-0.654747909,-0.543761667
-0.753158917,-0.004864107
-0.338882177,-0.289453456
-0.272023748,-0.71076327
-0.570350631,0.086828278
0.959081916,-0.312566592
-0.35914829,-0.480655717
-0.457858835,-0.65417001
-0.655549529,-0.280899501
-0.574433299,-0.157084931
-0.429811476,-0.188825734
-0.388847118,0.159753426
-0.545874006,0.291171915
-0.47766736,0.022288525
-0.548350826,0.307337769
-0.414603635,-0.528629122
-0.191916821,-0.633378066
-0.478065964,-0.060810006
-0.111041358,-0.31381273
-0.430643835,-0.010477322
-0.349065412,0.135421296
0.210561906,0.324420601
1.147989367,0.004758891
1.11366039,0.071747196
1.041891843,-0.514166709
0.062346166,0.875880588
-0.227050495,0.827064133
0.70165803,0.154477322
0.993176032,0.044931488
0.356702784,0.585085123
0.907914426,0.346474504
-0.086940659,0.75049175
0.637975192,0.8136189
0.827169783,-0.16022935
0.803634374,-0.093895738
0.589246322,0.483456998
0.157597367,0.727623637
-0.208677018,-0.194512659
-0.191519288,0.30690897
-0.345428514,-0.413556835
0.991611257,-0.1019982
0.411126197,0.590189409
0.872217096,-0.045939521
0.248995808,0.826080703
0.420245139,0.40232894
-0.088607123,0.529767467
0.032493924,0.601774117
-0.126829016,0.490613734
-0.186610372,0.477433877
-0.196613893,0.073839186
