,alg_id,alg_label,context,context_type,exp_uid,left_id,network_delay,participant_uid,query_uid,response_time,right_id,target_left,target_right,target_winner,timestamp_answer_received,timestamp_query_generated,winner_id
2721,BR_Random,BR_Random,https://banditsbucket.s3-us-west-2.amazonaws.com/CYA_3D_Cylinder_edit.jpeg,image,bf151d2708c0b425f4ff665459a640,9,1.421498,bf151d2708c0b425f4ff665459a640_9wCrAdBPzKICddM17TWQZzt8RiqiZW,6dafb96b98c24ef59fe1ec22d7931e03,3.23,54,http://clintsbucket.s3.amazonaws.com/DAM3D003_P_CYAedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D020_T_CYDedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D003_P_CYAedit.jpeg,2019-07-11 19:57:44.763657,2019-07-11 19:57:40.112159,9
2722,BR_Random,BR_Random,https://banditsbucket.s3-us-west-2.amazonaws.com/CYA_3D_Cylinder_edit.jpeg,image,bf151d2708c0b425f4ff665459a640,84,1.890776,bf151d2708c0b425f4ff665459a640_9wCrAdBPzKICddM17TWQZzt8RiqiZW,f14dcdc049efa366b6a299af32343032,1.67,159,http://clintsbucket.s3.amazonaws.com/DAM3D030_T_CYDedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D062_F_CYAedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D030_T_CYDedit.jpeg,2019-07-11 19:57:49.432669,2019-07-11 19:57:45.871893,84
2723,BR_Random,BR_Random,https://banditsbucket.s3-us-west-2.amazonaws.com/CYA_3D_Cylinder_edit.jpeg,image,bf151d2708c0b425f4ff665459a640,8,1.391812,bf151d2708c0b425f4ff665459a640_9wCrAdBPzKICddM17TWQZzt8RiqiZW,804741f33d2c0d401f791ed191eff49b,2.642,38,http://clintsbucket.s3.amazonaws.com/DAM3D003_F_CYAedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D013_T_CYDedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D013_T_CYDedit.jpeg,2019-07-11 19:57:54.397976,2019-07-11 19:57:50.364164,38
2724,BR_Random,BR_Random,https://banditsbucket.s3-us-west-2.amazonaws.com/CYA_3D_Cylinder_edit.jpeg,image,bf151d2708c0b425f4ff665459a640,46,2.062481,bf151d2708c0b425f4ff665459a640_9wCrAdBPzKICddM17TWQZzt8RiqiZW,ba72678a4b65f96f58fb0f3399d80719,2.129,130,http://clintsbucket.s3.amazonaws.com/DAM3D018_F_CYDedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D049_P_CYAedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D018_F_CYDedit.jpeg,2019-07-11 19:57:59.492222,2019-07-11 19:57:55.300741,46
2725,BR_Random,BR_Random,https://banditsbucket.s3-us-west-2.amazonaws.com/CYA_3D_Cylinder_edit.jpeg,image,bf151d2708c0b425f4ff665459a640,74,2.364603,bf151d2708c0b425f4ff665459a640_9wCrAdBPzKICddM17TWQZzt8RiqiZW,f7c15c02ca1607031520d1f7f7004b79,2.384,68,http://clintsbucket.s3.amazonaws.com/DAM3D027_P_CYAedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D025_P_CYAedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D025_P_CYAedit.jpeg,2019-07-11 19:58:05.230929,2019-07-11 19:58:00.482326,68
2726,BR_Random,BR_Random,https://banditsbucket.s3-us-west-2.amazonaws.com/CYA_3D_Cylinder_edit.jpeg,image,bf151d2708c0b425f4ff665459a640,17,1.37746,bf151d2708c0b425f4ff665459a640_9wCrAdBPzKICddM17TWQZzt8RiqiZW,4403512845583c42d247a1428f50eef0,1.711,53,http://clintsbucket.s3.amazonaws.com/DAM3D006_P_CYDedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D020_P_CYDedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D020_P_CYDedit.jpeg,2019-07-11 19:58:10.465971,2019-07-11 19:58:07.377511,53
2727,BR_Random,BR_Random,https://banditsbucket.s3-us-west-2.amazonaws.com/CYA_3D_Cylinder_edit.jpeg,image,bf151d2708c0b425f4ff665459a640,38,1.522433,bf151d2708c0b425f4ff665459a640_9wCrAdBPzKICddM17TWQZzt8RiqiZW,c11402c5aa201628097ff9dfe42b4d05,2.228,122,http://clintsbucket.s3.amazonaws.com/DAM3D013_T_CYDedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D046_F_CYDedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D046_F_CYDedit.jpeg,2019-07-11 19:58:15.198836,2019-07-11 19:58:11.448403,122
2728,BR_Random,BR_Random,https://banditsbucket.s3-us-west-2.amazonaws.com/CYA_3D_Cylinder_edit.jpeg,image,bf151d2708c0b425f4ff665459a640,65,1.558587,bf151d2708c0b425f4ff665459a640_9wCrAdBPzKICddM17TWQZzt8RiqiZW,6bb5a5b869410434313d99e6a88722aa,1.848,74,http://clintsbucket.s3.amazonaws.com/DAM3D024_P_CYAedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D027_P_CYAedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D027_P_CYAedit.jpeg,2019-07-11 19:58:19.880679,2019-07-11 19:58:16.474092,74
2729,BR_Random,BR_Random,https://banditsbucket.s3-us-west-2.amazonaws.com/CYA_3D_Cylinder_edit.jpeg,image,bf151d2708c0b425f4ff665459a640,174,2.140884,bf151d2708c0b425f4ff665459a640_9wCrAdBPzKICddM17TWQZzt8RiqiZW,71b48fd4ab39f5e20b86a80a55a5edda,1.55,120,http://clintsbucket.s3.amazonaws.com/DAM3D067_F_CYAedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D045_P_CYAedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D045_P_CYAedit.jpeg,2019-07-11 19:58:24.546147,2019-07-11 19:58:20.855263,120
2730,BR_Random,BR_Random,https://banditsbucket.s3-us-west-2.amazonaws.com/CYA_3D_Cylinder_edit.jpeg,image,bf151d2708c0b425f4ff665459a640,136,1.912135,bf151d2708c0b425f4ff665459a640_9wCrAdBPzKICddM17TWQZzt8RiqiZW,e491d14a82d56d2565bda68e1bfe25d3,1.683,86,http://clintsbucket.s3.amazonaws.com/DAM3D051_T_CYAedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D031_P_CYDedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D051_T_CYAedit.jpeg,2019-07-11 19:58:29.133332,2019-07-11 19:58:25.538197,136
2731,BR_Random,BR_Random,https://banditsbucket.s3-us-west-2.amazonaws.com/CYA_3D_Cylinder_edit.jpeg,image,bf151d2708c0b425f4ff665459a640,57,1.452611,bf151d2708c0b425f4ff665459a640_9wCrAdBPzKICddM17TWQZzt8RiqiZW,41e9842568b7f3a776e146304094e108,2.075,7,http://clintsbucket.s3.amazonaws.com/DAM3D021_T_CYAedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D002_T_CYAedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D002_T_CYAedit.jpeg,2019-07-11 19:58:33.605939,2019-07-11 19:58:30.078328,7
2732,BR_Random,BR_Random,https://banditsbucket.s3-us-west-2.amazonaws.com/CYA_3D_Cylinder_edit.jpeg,image,bf151d2708c0b425f4ff665459a640,90,1.830435,bf151d2708c0b425f4ff665459a640_9wCrAdBPzKICddM17TWQZzt8RiqiZW,1ec91d61ab167cebb3b03c99003f3e8b,1.856,96,http://clintsbucket.s3.amazonaws.com/DAM3D032_T_CYDedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D034_T_CYDedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D032_T_CYDedit.jpeg,2019-07-11 19:58:38.248067,2019-07-11 19:58:34.561632,90
2733,BR_Random,BR_Random,https://banditsbucket.s3-us-west-2.amazonaws.com/CYA_3D_Cylinder_edit.jpeg,image,bf151d2708c0b425f4ff665459a640,9,1.825527,bf151d2708c0b425f4ff665459a640_9wCrAdBPzKICddM17TWQZzt8RiqiZW,0aba3c72da18c9182516ef6742cceebf,1.52,84,http://clintsbucket.s3.amazonaws.com/DAM3D003_P_CYAedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D030_T_CYDedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D030_T_CYDedit.jpeg,2019-07-11 19:58:42.578148,2019-07-11 19:58:39.232621,84
2734,BR_Random,BR_Random,https://banditsbucket.s3-us-west-2.amazonaws.com/CYA_3D_Cylinder_edit.jpeg,image,bf151d2708c0b425f4ff665459a640,57,1.756926,bf151d2708c0b425f4ff665459a640_9wCrAdBPzKICddM17TWQZzt8RiqiZW,a0c404e35bc51e09c732f051345c7310,2.945,45,http://clintsbucket.s3.amazonaws.com/DAM3D021_T_CYAedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D017_T_CYDedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D017_T_CYDedit.jpeg,2019-07-11 19:58:48.330427,2019-07-11 19:58:43.628501,45
2735,BR_Random,BR_Random,https://banditsbucket.s3-us-west-2.amazonaws.com/CYA_3D_Cylinder_edit.jpeg,image,bf151d2708c0b425f4ff665459a640,112,2.190488,bf151d2708c0b425f4ff665459a640_9wCrAdBPzKICddM17TWQZzt8RiqiZW,bdcb43d9fb14f9064a7d899e9d4a3e89,1.958,22,http://clintsbucket.s3.amazonaws.com/DAM3D041_F_CYDedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D008_F_CYAedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D008_F_CYAedit.jpeg,2019-07-11 19:58:53.478237,2019-07-11 19:58:49.329749,22
2736,BR_Random,BR_Random,https://banditsbucket.s3-us-west-2.amazonaws.com/CYA_3D_Cylinder_edit.jpeg,image,bf151d2708c0b425f4ff665459a640,125,1.775843,bf151d2708c0b425f4ff665459a640_9wCrAdBPzKICddM17TWQZzt8RiqiZW,7846fe806fece8575f94e0bb1d54fe80,1.99,27,http://clintsbucket.s3.amazonaws.com/DAM3D047_F_CYDedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D009_T_CYDedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D047_F_CYDedit.jpeg,2019-07-11 19:58:58.231688,2019-07-11 19:58:54.465845,125
2737,BR_Random,BR_Random,https://banditsbucket.s3-us-west-2.amazonaws.com/CYA_3D_Cylinder_edit.jpeg,image,bf151d2708c0b425f4ff665459a640,89,1.795918,bf151d2708c0b425f4ff665459a640_9wCrAdBPzKICddM17TWQZzt8RiqiZW,d6fa414eac2f01e259d009f66d30229f,1.603,29,http://clintsbucket.s3.amazonaws.com/DAM3D032_P_CYAedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D010_P_CYAedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D032_P_CYAedit.jpeg,2019-07-11 19:59:02.546539,2019-07-11 19:58:59.147621,89
2738,BR_Random,BR_Random,https://banditsbucket.s3-us-west-2.amazonaws.com/CYA_3D_Cylinder_edit.jpeg,image,bf151d2708c0b425f4ff665459a640,168,0.827621,bf151d2708c0b425f4ff665459a640_9wCrAdBPzKICddM17TWQZzt8RiqiZW,d31d97fa7580b9d1732d9017c70b054e,1.296,77,http://clintsbucket.s3.amazonaws.com/DAM3D065_F_CYAedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D028_P_CYDedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D065_F_CYAedit.jpeg,2019-07-11 19:59:05.671326,2019-07-11 19:59:03.547705,168
2739,BR_Random,BR_Random,https://banditsbucket.s3-us-west-2.amazonaws.com/CYA_3D_Cylinder_edit.jpeg,image,bf151d2708c0b425f4ff665459a640,172,1.36899,bf151d2708c0b425f4ff665459a640_9wCrAdBPzKICddM17TWQZzt8RiqiZW,250f4c8fadabe14b42d99002250f6cf9,3.253,107,http://clintsbucket.s3.amazonaws.com/DAM3D066_P_CYAedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D039_F_CYAedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D039_F_CYAedit.jpeg,2019-07-11 19:59:11.324960,2019-07-11 19:59:06.702970,107
